id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_left,att_goal_high_right,att_ibox_blocked,att_lf_total,att_miss_high,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_one_on_one,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_tackle,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_throws,assist_own_goal,att_bx_centre,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_miss_high_left,att_miss_high_right,att_miss_left,att_obox_post,att_obp_goal,att_obx_right,att_post_right,att_setpiece,att_sv_high_left,att_sv_low_centre,big_chance_created,big_chance_scored,blocked_cross,clearance_off_line,dangerous_play,effective_blocked_cross,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,pen_goals_conceded,post_scoring_att,shield_ball_oop,shot_fastbreak,total_fastbreak,total_flick_on,total_offside,total_throws,won_corners,yellow_card,att_cmiss_high,att_goal_high_centre,att_goal_high_left,att_hd_goal,att_sv_low_left,error_lead_to_shot,fouled_final_third,goal_assist_setplay,own_goals,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_assist_setplay,att_cmiss_high_right,att_lg_centre,att_sv_high_centre,att_sv_high_right,foul_throw_in,att_freekick_miss,att_freekick_total,att_ibox_post,error_lead_to_goal,last_man_tackle,freekick_cross,assist_attempt_saved,assist_free_kick_won,accurate_pull_back,corner_taken,times_tackled,winning_goal,accurate_corners_intobox,accurate_freekick_cross,goal_assist_deadball,second_goal_assist,total_corners_intobox,att_hd_post,red_card,second_yellow,att_post_high,assist_penalty_won,att_cmiss_high_left,penalty_won,att_freekick_goal,att_freekick_target,att_obxd_left,att_obx_left,goal_fastbreak,att_post_left,att_pen_goal,att_freekick_post,assist_blocked_shot,assist_handball_won,assist_pass_lost,assist_post,att_pen_post,att_pen_target,att_obxd_right,att_corner,rescinded_red_card,att_pen_miss,att_lg_right,att_lg_left
5804,257777.0,Álvaro Morata,Álvaro,Morata,1992-10-23,Spain,Spain,9.0,F,Centre Striker,79,89.0,25.0,334.0,,58.0,25.0,422.0,1.0,59.0,54.0,31.0,14.0,116.0,97.0,64.0,15.0,28.0,5.0,1.0,10.0,12.0,4.0,8.0,6.0,,4.0,5.0,14.0,5.0,71.0,3.0,15.0,44.0,7.0,155.0,58.0,17.0,34.0,16.0,20.0,5.0,18.0,1.0,62.0,6.0,205.0,143.0,20.0,13.0,52.0,41.0,88.0,24.0,11.0,19.0,18.0,11.0,13.0,68.0,6.0,6.0,152.0,30.0,19.0,7.0,5.0,2067.0,14.0,21.0,34.0,536.0,4.0,89.0,92.0,26.0,353.0,353.0,9.0,4.0,45.0,34.0,181.0,29.0,,206.0,383.0,13.0,35.0,114.0,42.0,20.0,59.0,19.0,19.0,229221.16290283203,305.0,481.0,3.0,79.0,37.0,576.0,1.0,79.0,12.0,7.0,13.0,3.0,1006.0,160.0,75.0,75.0,44.0,18.0,32.0,8.0,1.0,1.0,10.0,,,43.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,11.0,2.0,20.0,11.0,24.0,18.0,1.0,6.0,3.0,6.0,7.0,,,,,3.0,,6.0,4.0,10.0,,,,,1.0,6.0,4.0,5.0,3.0,1.0,,1.0,12.0,,1.0,1.0,,4.0,4.0,31.0,29.0,,26.0,7.0,2.0,,1.0,7.0,5.0,,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
7219,160330.0,Alberto Moreno,Alberto,Moreno,1992-07-05,Spain,Spain,18.0,D,Left Full Back,79,341.0,31.0,329.0,4.0,3.0,35.0,660.0,1.0,17.0,10.0,16.0,6.0,80.0,41.0,1.0,11.0,14.0,,,,12.0,1.0,1.0,7.0,,2.0,2.0,10.0,,9.0,,,,,145.0,69.0,,34.0,7.0,16.0,6.0,35.0,12.0,4.0,6.0,48.0,69.0,39.0,16.0,92.0,8.0,270.0,14.0,,19.0,18.0,,16.0,45.0,12.0,12.0,29.0,125.0,72.0,3.0,5.0,1264.0,6.0,9.0,2.0,766.0,2.0,218.0,7.0,56.0,195.0,195.0,5.0,42.0,22.0,34.0,339.0,3.0,,145.0,644.0,17.0,15.0,373.0,66.0,39.0,9.0,51.0,48.0,147238.93127441406,202.0,461.0,25.0,4.0,81.0,783.0,1.0,12.0,,2.0,35.0,1.0,1138.0,16.0,7.0,7.0,19.0,7.0,6.0,26.0,10.0,9.0,,114.0,,1.0,,,1.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,0.0,,5.0,,,5.0,1.0,,,,,,1.0,5.0,,,,,2.0,,,0.0,,129.0,12.0,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,3.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
8966,11241.0,Wes Morgan,Wes,Morgan,1984-01-21,England,Jamaica,5.0,D,Centre Central Defender,79,532.0,28.0,208.0,12.0,,45.0,740.0,,58.0,93.0,32.0,17.0,249.0,173.0,12.0,1.0,5.0,1.0,,1.0,,1.0,2.0,,,1.0,,,,1.0,,1.0,3.0,,74.0,99.0,3.0,18.0,1.0,6.0,5.0,,,8.0,8.0,104.0,147.0,143.0,79.0,72.0,31.0,390.0,32.0,,52.0,41.0,,79.0,177.0,31.0,31.0,246.0,171.0,104.0,13.0,28.0,2818.0,3.0,2.0,3.0,901.0,27.0,26.0,133.0,8.0,196.0,196.0,,65.0,34.0,18.0,203.0,9.0,1.0,44.0,728.0,14.0,5.0,602.0,55.0,143.0,12.0,,,257523.9592285156,97.0,311.0,45.0,,97.0,913.0,,13.0,1.0,,35.0,,1259.0,29.0,7.0,7.0,12.0,11.0,9.0,25.0,,,1.0,1.0,,8.0,,0.0,,,,,,7.0,2.0,9.0,,8.0,3.0,,,,2.0,4.0,,,,,4.0,1.0,1.0,,,3.0,,,3.0,11.0,,,,1.0,,2.0,26.0,1.0,,2.0,,6.0,,,4.0,1.0,1.0,6.0,4.0,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13387,130591.0,Ramiro Mori,Ramiro,Mori,1991-03-05,Argentina,Argentina,6.0,D,Centre Central Defender,79,30.0,3.0,12.0,,,5.0,42.0,,4.0,7.0,4.0,3.0,8.0,7.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,6.0,9.0,,2.0,,,,,,1.0,2.0,8.0,9.0,14.0,8.0,8.0,3.0,27.0,1.0,,2.0,1.0,,8.0,7.0,3.0,3.0,4.0,10.0,4.0,1.0,2.0,119.0,,,,53.0,1.0,8.0,2.0,,13.0,13.0,,5.0,4.0,2.0,17.0,1.0,,5.0,41.0,,,33.0,5.0,14.0,,,,14248.85864257813,10.0,21.0,5.0,,13.0,54.0,,1.0,1.0,3.0,,,78.0,2.0,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,39500.0,James Morrison,James,Morrison,1986-05-25,Scotland,Scotland,,M,Midfielder,79,23.0,1.0,54.0,,3.0,2.0,77.0,,2.0,,4.0,,15.0,13.0,4.0,,3.0,,,,,,1.0,,,,,,,3.0,1.0,1.0,2.0,,17.0,11.0,2.0,1.0,,3.0,1.0,,2.0,2.0,2.0,7.0,5.0,,,7.0,,19.0,2.0,1.0,1.0,1.0,1.0,,6.0,1.0,1.0,18.0,5.0,5.0,2.0,1.0,206.0,2.0,1.0,2.0,88.0,1.0,14.0,16.0,2.0,18.0,18.0,1.0,5.0,5.0,1.0,34.0,2.0,,29.0,77.0,0.0,3.0,27.0,2.0,,2.0,2.0,2.0,25122.87255859376,35.0,63.0,,3.0,3.0,88.0,,4.0,1.0,2.0,2.0,,110.0,5.0,2.0,2.0,1.0,,2.0,1.0,,,1.0,,,3.0,,,,,1.0,,,2.0,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,289436.0,Victor Moses,Victor,Moses,1990-12-12,Nigeria,Nigeria,8.0,M,Midfielder,79,272.0,25.0,385.0,6.0,2.0,25.0,638.0,1.0,42.0,28.0,28.0,11.0,133.0,105.0,26.0,9.0,17.0,,,6.0,10.0,2.0,3.0,3.0,,3.0,3.0,9.0,1.0,27.0,1.0,4.0,24.0,1.0,253.0,143.0,1.0,71.0,9.0,10.0,7.0,81.0,9.0,20.0,5.0,115.0,124.0,31.0,20.0,72.0,23.0,253.0,25.0,3.0,20.0,19.0,3.0,20.0,65.0,15.0,15.0,296.0,91.0,37.0,7.0,7.0,2118.0,13.0,7.0,11.0,830.0,4.0,16.0,302.0,91.0,378.0,378.0,14.0,83.0,46.0,71.0,31.0,15.0,,227.0,635.0,25.0,20.0,336.0,61.0,31.0,55.0,90.0,90.0,247771.1800537109,321.0,587.0,47.0,2.0,88.0,833.0,2.0,35.0,11.0,3.0,37.0,2.0,1449.0,85.0,20.0,20.0,27.0,16.0,32.0,29.0,19.0,19.0,1.0,159.0,1.0,5.0,16.0,1.0,2.0,,1.0,,2.0,,1.0,1.0,3.0,12.0,5.0,2.0,3.0,,1.0,9.0,,,,,,,6.0,3.0,2.0,8.0,,,8.0,1.0,3.0,3.0,3.0,2.0,,0.0,1.0,9.0,,2.0,,3.0,,,3.0,9.0,194.0,19.0,3.0,1.0,,,,1.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,0.0,,,1.0,0.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
22570,48518.0,Steve Mounié,Steve,Mounié,1994-09-29,Benin,Benin,9.0,F,Centre Striker,79,109.0,10.0,215.0,1.0,37.0,8.0,324.0,1.0,134.0,146.0,28.0,7.0,149.0,79.0,40.0,9.0,16.0,1.0,1.0,3.0,9.0,9.0,5.0,2.0,,1.0,6.0,9.0,1.0,38.0,2.0,6.0,21.0,3.0,144.0,63.0,2.0,29.0,5.0,19.0,3.0,8.0,1.0,59.0,6.0,240.0,183.0,29.0,22.0,71.0,28.0,149.0,21.0,7.0,32.0,28.0,4.0,22.0,190.0,7.0,7.0,91.0,26.0,11.0,15.0,,1858.0,5.0,12.0,21.0,503.0,3.0,74.0,110.0,22.0,334.0,334.0,15.0,6.0,42.0,29.0,139.0,23.0,0.0,126.0,305.0,20.0,17.0,137.0,16.0,29.0,19.0,9.0,9.0,226285.74975585932,241.0,395.0,2.0,50.0,10.0,523.0,2.0,49.0,9.0,7.0,11.0,2.0,846.0,82.0,56.0,56.0,16.0,7.0,13.0,8.0,0.0,0.0,27.0,1.0,1.0,33.0,2.0,2.0,2.0,,2.0,2.0,1.0,11.0,4.0,18.0,7.0,22.0,8.0,1.0,4.0,0.0,1.0,8.0,,1.0,,,2.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,,1.0,2.0,,1.0,,,,,117.0,23.0,2.0,11.0,2.0,2.0,,1.0,3.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,1.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19603,312907.0,Lys Mousset,Lys,Mousset,1996-02-08,France,France,99.0,F,Centre Striker,79,23.0,5.0,79.0,,15.0,2.0,102.0,,22.0,8.0,23.0,8.0,54.0,39.0,13.0,9.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,9.0,,16.0,1.0,3.0,14.0,0.0,33.0,24.0,,13.0,6.0,8.0,,9.0,,16.0,4.0,78.0,45.0,8.0,4.0,24.0,11.0,62.0,4.0,2.0,14.0,12.0,1.0,4.0,13.0,3.0,3.0,29.0,9.0,3.0,11.0,2.0,585.0,1.0,3.0,5.0,157.0,2.0,25.0,20.0,12.0,138.0,138.0,4.0,7.0,13.0,13.0,37.0,11.0,1.0,49.0,98.0,3.0,4.0,32.0,8.0,8.0,39.0,9.0,9.0,76053.02212524414,87.0,138.0,1.0,18.0,5.0,161.0,1.0,22.0,4.0,19.0,9.0,,333.0,33.0,24.0,24.0,10.0,8.0,18.0,5.0,,,,1.0,,4.0,2.0,1.0,1.0,,,,1.0,3.0,,4.0,1.0,7.0,2.0,,0.0,,3.0,2.0,,,,,2.0,,2.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,7.0,,1.0,,,,,12.0,,1.0,9.0,1.0,2.0,0.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15118,294130.0,Joy Mukena,Joy,Mukena,1999-07-03,England,England,19.0,D,Defender,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12356,186971.0,Erwin Mulder,Erwin,Mulder,1989-03-03,Netherlands,Netherlands,1.0,G,Goalkeeper,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,130573.0,Muniesa,Marc,Muniesa Martínez,1992-03-27,Spain,Spain,4.0,D,Centre Central Defender,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19911,285397.0,Arijanet Muric,Arijanet,Muric,1998-11-07,Switzerland,Kosovo,49.0,G,Goalkeeper,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9581,303005.0,Jamie Murphy,Jamie,Murphy,1989-08-28,Scotland,Scotland,7.0,F,Left Winger,79,15.0,2.0,22.0,,1.0,1.0,37.0,,2.0,0.0,4.0,1.0,16.0,14.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,15.0,6.0,,4.0,1.0,2.0,,2.0,,2.0,1.0,8.0,8.0,1.0,,3.0,1.0,10.0,1.0,,4.0,4.0,,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,166.0,,1.0,,42.0,,12.0,3.0,1.0,14.0,14.0,,4.0,2.0,4.0,16.0,,,13.0,36.0,,1.0,17.0,2.0,1.0,2.0,2.0,2.0,21646.758361816403,16.0,28.0,,1.0,1.0,43.0,,1.0,,3.0,2.0,,66.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,4.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,268503.0,Glenn Murray,Glenn,Murray,1983-09-25,England,England,25.0,F,Centre Striker,79,128.0,7.0,238.0,,46.0,3.0,366.0,1.0,151.0,117.0,35.0,14.0,179.0,148.0,48.0,5.0,17.0,5.0,1.0,6.0,8.0,5.0,5.0,1.0,,1.0,3.0,5.0,3.0,39.0,7.0,7.0,33.0,2.0,169.0,69.0,9.0,40.0,7.0,16.0,1.0,9.0,,35.0,12.0,269.0,190.0,27.0,19.0,94.0,60.0,238.0,25.0,12.0,36.0,34.0,6.0,19.0,240.0,5.0,5.0,129.0,29.0,7.0,15.0,2.0,2196.0,7.0,10.0,25.0,647.0,4.0,173.0,98.0,27.0,439.0,439.0,15.0,11.0,43.0,40.0,128.0,21.0,1.0,124.0,351.0,12.0,17.0,176.0,17.0,27.0,24.0,9.0,9.0,259584.52990722656,304.0,497.0,4.0,54.0,15.0,664.0,,53.0,15.0,10.0,18.0,4.0,1013.0,103.0,75.0,75.0,50.0,8.0,7.0,12.0,,,44.0,,,30.0,5.0,3.0,2.0,,3.0,1.0,4.0,5.0,4.0,12.0,12.0,20.0,10.0,2.0,2.0,4.0,1.0,6.0,,,,,4.0,,4.0,2.0,11.0,,,,,2.0,,,,2.0,,1.0,,0.0,,,,,,,188.0,35.0,,9.0,9.0,1.0,1.0,2.0,3.0,3.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,4.0,,,,,,,1.0,,,,1.0,,
5208,94150.0,Ahmed Musa,Ahmed,Musa,1992-10-14,Nigeria,Nigeria,7.0,F,Left/Right Winger,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147,94149.0,Charly Musonda,Charly,Musonda,1996-10-15,Belgium,Belgium,,M,Centre Attacking Midfielder,79,6.0,2.0,9.0,,1.0,1.0,15.0,1.0,,1.0,3.0,2.0,6.0,3.0,1.0,1.0,,,,,,1.0,,1.0,,0.0,,1.0,,2.0,,,2.0,,4.0,1.0,,,1.0,0.0,,,,3.0,,6.0,4.0,,,2.0,3.0,4.0,,,,,,,1.0,,,4.0,,,2.0,,35.0,,1.0,,18.0,,1.0,2.0,2.0,7.0,7.0,,1.0,,,6.0,1.0,,5.0,15.0,,1.0,6.0,2.0,,1.0,,,5530.696136474607,7.0,12.0,,1.0,1.0,18.0,,2.0,,3.0,1.0,2.0,27.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,289743.0,Shkodran Mustafi,Shkodran,Mustafi,1992-04-17,Germany,Germany,13.0,D,Centre Central Defender,79,960.0,35.0,537.0,6.0,1.0,73.0,1494.0,,74.0,122.0,27.0,17.0,198.0,104.0,11.0,2.0,6.0,2.0,,1.0,1.0,3.0,0.0,2.0,,0.0,,2.0,,1.0,1.0,1.0,6.0,1.0,80.0,158.0,,19.0,3.0,26.0,9.0,9.0,3.0,4.0,4.0,129.0,198.0,171.0,112.0,170.0,26.0,639.0,25.0,3.0,30.0,29.0,,112.0,188.0,57.0,57.0,543.0,361.0,254.0,9.0,27.0,2274.0,3.0,4.0,6.0,1697.0,15.0,76.0,221.0,34.0,268.0,268.0,1.0,97.0,60.0,19.0,472.0,4.0,1.0,142.0,1459.0,8.0,7.0,1045.0,75.0,171.0,2.0,12.0,12.0,246171.2110595703,221.0,701.0,74.0,2.0,174.0,1734.0,,13.0,2.0,2.0,64.0,5.0,2129.0,25.0,8.0,8.0,12.0,14.0,1.0,46.0,3.0,3.0,3.0,3.0,,5.0,,,,,,2.0,,2.0,1.0,5.0,3.0,4.0,3.0,,1.0,1.0,,,,,,,4.0,1.0,1.0,3.0,1.0,4.0,0.0,,4.0,1.0,1.0,1.0,,1.0,,3.0,18.0,,,3.0,,1.0,,,5.0,2.0,3.0,7.0,6.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
3333,43189.0,Jordon Mutch,Jordon,Mutch,1991-12-02,England,England,54.0,M,Centre Attacking Midfielder,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,32020.0,Boaz Myhill,Boaz,Myhill,1982-11-09,Wales,Wales,1.0,G,Goalkeeper,79,4.0,,6.0,4.0,,8.0,10.0,,,,1.0,1.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,,1.0,,3.0,1.0,17.0,1.0,,1.0,1.0,,,,,,,12.0,6.0,,1.0,90.0,,,,5.0,,3.0,6.0,,9.0,9.0,,,,,2.0,,,1.0,2.0,,,7.0,,1.0,,,,4608.02099609375,3.0,12.0,7.0,,17.0,19.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,1.0,2.0,,7.0,3.0,1.0,,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903,52678.0,Clinton N'Jie,Clinton,N'Jie,1993-08-15,Cameroon,Cameroon,14.0,F,Left/Centre Striker,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,163201.0,Nacho Monreal,Ignacio,Monreal Eraso,1986-02-26,Spain,Spain,20.0,D,Left Full Back,79,781.0,26.0,764.0,6.0,,45.0,1539.0,,63.0,62.0,28.0,13.0,162.0,82.0,14.0,8.0,11.0,1.0,,4.0,13.0,1.0,2.0,1.0,,6.0,1.0,8.0,,13.0,1.0,1.0,5.0,,130.0,155.0,,43.0,5.0,27.0,10.0,25.0,6.0,6.0,4.0,119.0,139.0,74.0,41.0,148.0,19.0,638.0,26.0,5.0,29.0,28.0,2.0,41.0,143.0,56.0,56.0,240.0,260.0,198.0,9.0,9.0,2242.0,4.0,9.0,8.0,1685.0,8.0,439.0,16.0,33.0,233.0,233.0,4.0,91.0,60.0,43.0,711.0,9.0,1.0,271.0,1506.0,19.0,13.0,856.0,45.0,74.0,11.0,31.0,31.0,251606.24487304688,324.0,894.0,47.0,1.0,99.0,1719.0,1.0,22.0,3.0,2.0,54.0,,2124.0,36.0,8.0,8.0,17.0,15.0,6.0,32.0,6.0,6.0,1.0,58.0,,10.0,,1.0,0.0,,,5.0,,1.0,1.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,4.0,2.0,9.0,1.0,,9.0,1.0,2.0,2.0,1.0,,1.0,4.0,6.0,,1.0,2.0,1.0,1.0,,,2.0,2.0,62.0,8.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
